"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
12,6,1,4,"true","true",1024,64,2.6041223747282e-10,1,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,1,1
18,6,1,4,"true","true",1024,2,2.02967591494609e-10,1,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,1,1
6,6,1,4,"true","true",1024,64,2.34252881569392e-10,1,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,1,2
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,1,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,1,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,1,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,1,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,1,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,1,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,1,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,1,3
4,4,1,4,"true","false",1024,256,8.77423850227704e-10,2,1
4,4,1,2,"true","true",1024,1,1.4196145495969e-10,2,1
16,4,1,4,"true","false",1024,4,2.00285760877781e-10,2,1
8,4,1,4,"true","true",1024,256,9.19387256170886e-10,2,1
16,4,1,4,"true","false",1024,1,2.14034664338555e-10,2,1
8,4,1,2,"true","true",1024,1,1.93184236692277e-10,2,2
12,4,1,2,"true","true",1024,1,2.36708834559132e-10,2,2
12,4,1,4,"true","true",1024,1,2.38598620551504e-10,2,2
4,4,1,4,"true","false",1024,1,1.33364507750663e-10,2,2
4,4,1,4,"true","true",1024,1,1.38044091047538e-10,2,2
4,4,1,4,"true","true",1024,1,1.38044091047538e-10,2,3
4,4,1,2,"true","true",1024,1,1.4196145495969e-10,2,3
4,4,1,2,"true","false",1024,1,1.39907551626982e-10,2,3
4,4,1,4,"true","false",1024,1,1.33364507750663e-10,2,3
4,4,1,4,"true","false",1024,512,1.77872182159199e-09,3,1
16,4,1,2,"true","false",1024,128,4.05734860355415e-10,3,1
4,4,1,2,"true","true",1024,4,1.31720001363936e-10,3,1
12,4,1,4,"true","true",1024,2,2.30155476700536e-10,3,1
16,4,1,2,"true","false",1024,32,2.06418455510705e-10,3,1
16,4,1,2,"true","true",1024,8,1.98340260177846e-10,3,2
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,3,2
16,4,1,4,"true","false",1024,8,1.95439529795982e-10,3,2
16,4,1,2,"true","false",1024,8,1.96858415146615e-10,3,2
12,4,1,2,"true","false",1024,8,2.2260692120697e-10,3,2
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,3,3
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,3,3
4,4,1,4,"true","false",1024,8,1.25784000386163e-10,3,3
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,3,3
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,4,1
24,6,1,4,"true","true",1024,64,2.56782613592105e-10,4,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,4,1
6,6,1,2,"true","false",1024,512,1.78335462261649e-09,4,1
12,6,1,2,"true","true",1024,4,1.46309076433785e-10,4,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,4,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,4,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,4,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,4,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,4,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,4,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,4,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,4,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,4,3
6,3,1,4,"true","false",1024,16,1.6017610594937e-10,5,1
6,3,1,2,"true","true",1024,4,1.57596472343103e-10,5,1
3,3,1,4,"true","true",1024,1,1.48203172230431e-10,5,1
6,3,1,2,"true","false",1024,256,9.18924460577398e-10,5,1
12,3,1,2,"true","false",1024,8,2.12125429188637e-10,5,1
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,5,2
12,3,1,4,"true","true",1024,4,2.17052454784115e-10,5,2
9,3,1,2,"true","true",1024,4,2.42796412979382e-10,5,2
6,3,1,2,"true","false",1024,4,1.56904997776166e-10,5,2
6,3,1,4,"true","false",1024,4,1.58421786846984e-10,5,2
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,5,3
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,5,3
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,5,3
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,5,3
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09,6,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,6,1
6,6,1,4,"true","true",1024,1,1.29667282018423e-10,6,1
24,6,1,2,"true","true",1024,256,8.62757924340227e-10,6,1
12,6,1,2,"true","false",1024,16,1.51342430706259e-10,6,1
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,6,2
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,6,2
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,6,2
12,6,1,4,"true","true",1024,4,1.44872092405152e-10,6,2
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,6,2
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,6,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,6,3
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,6,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,6,3
4,2,1,4,"true","false",1024,1,2.0261813527341e-10,7,1
6,2,1,4,"true","true",1024,64,3.48334933286228e-10,7,1
4,2,1,2,"true","true",1024,512,2.00322903456985e-09,7,1
2,2,1,2,"true","false",1024,64,2.92577285929446e-10,7,1
6,2,1,2,"true","false",1024,1,2.4306505019091e-10,7,1
4,2,1,2,"true","false",1024,8,1.7577965939462e-10,7,2
6,2,1,4,"true","true",1024,8,2.34187492270022e-10,7,2
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,7,2
4,2,1,2,"true","true",1024,8,1.75190405441034e-10,7,2
6,2,1,2,"true","true",1024,8,2.28939007618278e-10,7,2
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,7,3
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,7,3
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,7,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,7,3
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,8,1
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,8,1
12,6,1,4,"true","true",1024,128,4.53186749041035e-10,8,1
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,8,1
12,6,1,2,"true","true",1024,512,1.93902912955359e-09,8,1
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,8,2
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,8,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,8,2
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,8,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,8,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,8,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,8,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,8,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,8,3
6,3,1,2,"true","true",1024,32,1.62650097258212e-10,9,1
9,3,1,2,"true","false",1024,1,2.56223400762098e-10,9,1
3,3,1,2,"true","false",1024,16,1.4068692679941e-10,9,1
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,9,1
12,3,1,2,"true","true",1024,256,8.3205299526728e-10,9,1
12,3,1,2,"true","true",1024,8,2.11305282243163e-10,9,2
9,3,1,2,"true","true",1024,8,2.45658349368244e-10,9,2
12,3,1,2,"true","false",1024,8,2.12125429188637e-10,9,2
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,9,2
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,9,2
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,9,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,9,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,9,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,9,3
12,6,1,2,"true","false",1024,64,2.62165436452222e-10,10,1
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,10,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,10,1
12,6,1,4,"true","true",1024,512,1.92916356206512e-09,10,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,10,1
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,10,2
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,10,2
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,10,2
24,6,1,4,"true","false",1024,4,1.82626392669449e-10,10,2
18,6,1,2,"true","true",1024,4,1.95424187091909e-10,10,2
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,10,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,10,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,10,3
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,10,3
8,2,1,2,"true","true",1024,64,3.13391447543214e-10,11,1
8,2,1,4,"true","false",1024,512,1.83036054579634e-09,11,1
2,2,1,4,"true","true",1024,2,1.65366676124247e-10,11,1
6,2,1,2,"true","false",1024,64,3.43678899687414e-10,11,1
2,2,1,2,"true","false",1024,1,1.75552033072279e-10,11,1
4,2,1,2,"true","true",1024,4,1.79905445238567e-10,11,2
8,2,1,4,"true","true",1024,4,2.54928690702523e-10,11,2
2,2,1,2,"true","false",1024,4,1.60303866149281e-10,11,2
6,2,1,2,"true","false",1024,4,2.27281332798772e-10,11,2
6,2,1,4,"true","true",1024,4,2.30116441007064e-10,11,2
2,2,1,2,"true","false",1024,4,1.60303866149281e-10,11,3
2,2,1,2,"true","true",1024,4,1.61042728080753e-10,11,3
2,2,1,4,"true","false",1024,4,1.67297944886644e-10,11,3
2,2,1,4,"true","true",1024,4,1.65931076707467e-10,11,3
12,3,1,2,"true","false",1024,2,2.30759626492103e-10,12,1
9,3,1,2,"true","true",1024,64,3.31279681683742e-10,12,1
12,3,1,4,"true","false",1024,128,4.56850773640122e-10,12,1
6,3,1,2,"true","true",1024,1024,3.65530456372466e-09,12,1
9,3,1,2,"true","false",1024,4,2.4429176717202e-10,12,1
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,12,2
12,3,1,2,"true","true",1024,8,2.11305282243163e-10,12,2
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,12,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,12,2
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,12,2
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,12,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,12,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,12,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,12,3
12,6,1,2,"true","false",1024,32,1.69418295083396e-10,13,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,13,1
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,13,1
24,6,1,4,"true","false",1024,2,1.93659839184499e-10,13,1
18,6,1,4,"true","true",1024,32,2.03257464365548e-10,13,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,13,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,13,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,13,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,13,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,13,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,13,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,13,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,13,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,13,3
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,14,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,14,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,14,1
12,6,1,2,"true","true",1024,4,1.46309076433785e-10,14,1
18,6,1,4,"true","false",1024,16,1.99843137498764e-10,14,1
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,14,2
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,14,2
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,14,2
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,14,2
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,14,2
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,14,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,14,3
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,14,3
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,14,3
8,2,1,2,"true","true",1024,512,1.81568954005313e-09,15,1
4,2,1,2,"true","false",1024,128,5.21725225593204e-10,15,1
4,2,1,4,"true","false",1024,512,1.98056341874628e-09,15,1
8,2,1,2,"true","true",1024,8,2.49674159848057e-10,15,1
6,2,1,4,"true","true",1024,8,2.34187492270022e-10,15,1
8,2,1,4,"true","false",1024,16,2.5830200766585e-10,15,2
8,2,1,2,"true","true",1024,16,2.54227170407038e-10,15,2
8,2,1,4,"true","true",1024,16,2.59197860126297e-10,15,2
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,15,2
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,15,2
2,2,1,4,"true","true",1024,16,1.69456200493895e-10,15,3
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,15,3
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,15,3
2,2,1,4,"true","false",1024,16,1.68634140293463e-10,15,3
8,2,1,4,"true","false",1024,64,3.13056917258529e-10,16,1
8,2,1,2,"true","true",1024,512,1.81568954005313e-09,16,1
4,2,1,4,"true","true",1024,8,1.77385010610333e-10,16,1
8,2,1,4,"true","false",1024,16,2.5830200766585e-10,16,1
8,2,1,4,"true","true",1024,512,1.82771593211684e-09,16,1
4,2,1,4,"true","true",1024,16,1.77625508491842e-10,16,2
2,2,1,4,"true","true",1024,16,1.69456200493895e-10,16,2
6,2,1,2,"true","false",1024,16,2.36520170889179e-10,16,2
8,2,1,4,"true","true",1024,16,2.59197860126297e-10,16,2
6,2,1,2,"true","true",1024,16,2.36931388770767e-10,16,2
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,16,3
2,2,1,4,"true","true",1024,16,1.69456200493895e-10,16,3
2,2,1,4,"true","false",1024,16,1.68634140293463e-10,16,3
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,16,3
6,3,1,4,"true","true",1024,512,1.87441379239536e-09,17,1
9,3,1,2,"true","false",1024,1024,4.10326947229947e-09,17,1
6,3,1,2,"true","false",1024,256,9.18924460577398e-10,17,1
6,3,1,2,"true","false",1024,2,1.64121934936074e-10,17,1
12,3,1,4,"true","true",1024,128,4.50045966381128e-10,17,1
12,3,1,2,"true","true",1024,16,2.1340666844676e-10,17,2
6,3,1,2,"true","true",1024,16,1.57551432251015e-10,17,2
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,17,2
6,3,1,4,"true","false",1024,16,1.6017610594937e-10,17,2
9,3,1,4,"true","false",1024,16,2.45381095788955e-10,17,2
3,3,1,2,"true","false",1024,16,1.4068692679941e-10,17,3
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,17,3
3,3,1,2,"true","true",1024,16,1.39528091700916e-10,17,3
3,3,1,4,"true","true",1024,16,1.43408515823434e-10,17,3
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,18,1
6,2,1,4,"true","true",1024,512,2.00593023822095e-09,18,1
2,2,1,4,"true","false",1024,512,2.06265259268937e-09,18,1
8,2,1,4,"true","false",1024,1024,3.59203051879895e-09,18,1
8,2,1,2,"true","true",1024,512,1.81568954005313e-09,18,1
6,2,1,2,"true","false",1024,1,2.4306505019091e-10,18,2
2,2,1,2,"true","false",1024,1,1.75552033072279e-10,18,2
2,2,1,4,"true","false",1024,1,1.82288011068904e-10,18,2
6,2,1,4,"true","false",1024,1,2.45161943401756e-10,18,2
4,2,1,4,"true","false",1024,1,2.0261813527341e-10,18,2
2,2,1,4,"true","true",1024,1,1.75203220153197e-10,18,3
2,2,1,4,"true","false",1024,1,1.82288011068904e-10,18,3
2,2,1,2,"true","true",1024,1,1.77770770658027e-10,18,3
2,2,1,2,"true","false",1024,1,1.75552033072279e-10,18,3
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,19,1
24,6,1,4,"true","true",1024,2,1.93357602072895e-10,19,1
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,19,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,19,1
6,6,1,4,"true","true",1024,1,1.29667282018423e-10,19,1
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,19,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,19,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,19,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,19,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,19,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,19,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,19,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,19,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,19,3
8,4,1,2,"true","true",1024,8,1.6703540085739e-10,20,1
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,20,1
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,20,1
16,4,1,4,"true","true",1024,256,8.06984130932651e-10,20,1
4,4,1,4,"true","false",1024,32,1.32905198650076e-10,20,1
12,4,1,4,"true","false",1024,16,2.23616836448735e-10,20,2
8,4,1,2,"true","false",1024,16,1.68383511482709e-10,20,2
16,4,1,2,"true","false",1024,16,1.97143244542949e-10,20,2
12,4,1,4,"true","true",1024,16,2.24506362608927e-10,20,2
8,4,1,4,"true","true",1024,16,1.68307706694885e-10,20,2
4,4,1,4,"true","true",1024,16,1.27991660200843e-10,20,3
4,4,1,4,"true","false",1024,16,1.2941581237827e-10,20,3
4,4,1,2,"true","true",1024,16,1.32280083828985e-10,20,3
4,4,1,2,"true","false",1024,16,1.33191938969492e-10,20,3
3,3,1,4,"true","true",1024,2,1.39399631012218e-10,21,1
6,3,1,4,"true","true",1024,1024,3.63896711551911e-09,21,1
12,3,1,4,"true","false",1024,64,2.73919547545557e-10,21,1
9,3,1,4,"true","false",1024,64,3.30630198432003e-10,21,1
12,3,1,4,"true","true",1024,4,2.17052454784115e-10,21,1
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,21,2
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,21,2
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,21,2
9,3,1,4,"true","true",1024,8,2.42972904542629e-10,21,2
6,3,1,4,"true","false",1024,8,1.55381598320639e-10,21,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,21,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,21,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,21,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,21,3
3,3,1,2,"true","false",1024,256,9.27332716557957e-10,22,1
3,3,1,4,"true","true",1024,2,1.39399631012218e-10,22,1
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,22,1
9,3,1,2,"true","true",1024,1,2.54846526318952e-10,22,1
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,22,1
9,3,1,2,"true","true",1024,8,2.45658349368244e-10,22,2
12,3,1,4,"true","false",1024,8,2.11181208932408e-10,22,2
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,22,2
6,3,1,4,"true","false",1024,8,1.55381598320639e-10,22,2
12,3,1,4,"true","true",1024,8,2.09575325117134e-10,22,2
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,22,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,22,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,22,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,22,3
24,6,1,2,"true","false",1024,1,1.9110560617478e-10,23,1
18,6,1,4,"true","false",1024,16,1.99843137498764e-10,23,1
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09,23,1
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,23,1
6,6,1,2,"true","true",1024,256,9.07541799160771e-10,23,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,23,2
24,6,1,4,"true","false",1024,4,1.82626392669449e-10,23,2
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,23,2
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,23,2
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,23,2
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,23,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,23,3
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,23,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,23,3
24,6,1,2,"true","false",1024,2,1.94650407639682e-10,24,1
6,6,1,4,"true","true",1024,2,1.18398283203908e-10,24,1
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,24,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,24,1
6,6,1,4,"true","false",1024,1024,3.75090570180612e-09,24,1
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,24,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,24,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,24,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,24,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,24,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,24,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,24,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,24,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,24,3
6,6,1,4,"true","true",1024,16,1.22014273387987e-10,25,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,25,1
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,25,1
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,25,1
24,6,1,2,"true","true",1024,2,1.92419601387797e-10,25,1
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,25,2
18,6,1,4,"true","false",1024,1024,4.26182572477155e-09,25,2
18,6,1,4,"true","true",1024,1024,4.25426368507964e-09,25,2
24,6,1,2,"true","true",1024,1024,3.73508379450786e-09,25,2
12,6,1,4,"true","true",1024,1024,4.27170119094575e-09,25,2
24,6,1,2,"true","true",1024,1024,3.73508379450786e-09,25,3
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,25,3
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,25,3
